Cote;Piece;Intitule;Support;Dimensions_largeur_hauteur);Precision_vue;Observations;Nom_image;Localite;Code_postal;Code_INSEE;Latitude;Longitude
93AJ/316;Carnet n°28;[Notes de voyage];Papier;20 x 15 cm;fol. 64v-contre-plat inf.;;FRAN126_1016_L.jpg;;;;;
93AJ/316;Carnet n°28;Second plat;Papier;10 x 15 cm;Second plat;;FRAN126_1017_L.jpg;;;;;
93AJ/316;Carnet n°29;Premier plat;Papier;10 x 14,5 cm;Premier plat;;FRAN126_1018_L.jpg;;;;;
93AJ/316;Carnet n°29;[Sommaire];Papier;20,5 x 14,5 cm;Contre-plat sup.-fol. 1r;;FRAN126_1019_L.jpg;;;;;
93AJ/316;Carnet n°29;Parigny-les-Vaux;Papier;20,5 x 14,5 cm;fol. 1v-2r;;FRAN126_1020_L.jpg;Parigny-les-Vaux;58320;58207;47.083333;3.15
93AJ/316;Carnet n°29;Parigny-les-Vaux;Papier;20,5 x 14,5 cm;fol. 2v-3r;;FRAN126_1021_L.jpg;Parigny-les-Vaux;58320;58207;47.083333;3.15
93AJ/316;Carnet n°29;Parigny-les-Vaux;Papier;20,5 x 14,5 cm;fol. 3v-4r;;FRAN126_1022_L.jpg;Parigny-les-Vaux;58320;58207;47.083333;3.15
93AJ/316;Carnet n°29;Salins;Papier;20,5 x 14,5 cm;fol. 4v-5r;;FRAN126_1023_L.jpg;Salins;15200;15220;45.2;44288
93AJ/316;Carnet n°29;Salins;Papier;20,5 x 14,5 cm;fol. 4v-5r;;FRAN126_1023_L.jpg;Salins;77148;77439;48.416667;3.016667
93AJ/316;Carnet n°29;Salins. — Alaise.;Papier;20,5 x 14,5 cm;fol. 5v-6r;;FRAN126_1024_L.jpg;Salins;15200;15220;45.2;44288
93AJ/316;Carnet n°29;Salins. — Alaise.;Papier;20,5 x 14,5 cm;fol. 5v-6r;;FRAN126_1024_L.jpg;Salins;77148;77439;48.416667;3.016667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 6v-7r;;FRAN126_1025_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 7v-8r;;FRAN126_1026_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 8v-9r;;FRAN126_1027_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 9v-10r;;FRAN126_1028_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 10v-11r;;FRAN126_1029_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 11v-12r;;FRAN126_1030_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 12v-13r;;FRAN126_1031_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 13v-14r;;FRAN126_1032_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 14v-15r;;FRAN126_1033_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 15v-16r;;FRAN126_1034_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 16v-17r;;FRAN126_1035_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 17v-18r;;FRAN126_1036_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 18v-19r;;FRAN126_1037_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Blanc;Papier;20,5 x 14,5 cm;fol. 19v-20r;Ne pas numériser des fol. 20v à 23r [blancs].;FRAN126_1038_L.jpg;;;;;
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 23v-24r;;FRAN126_1039_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 24v-25r;;FRAN126_1040_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 25v-26r;;FRAN126_1041_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 26v-27r;;FRAN126_1042_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 27v-28r;;FRAN126_1043_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 28v-29r;;FRAN126_1044_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;« Notes prises par Castan lors de la première expédition d'Alaise ». — « Tradition de Marney à Charsenne ».;Papier;20,5 x 14,5 cm;fol. 29v-30r;;FRAN126_1045_L.jpg;;;;;
93AJ/316;Carnet n°29;Mantoche;Papier;20,5 x 14,5 cm;fol. 30v-31r;;FRAN126_1046_L.jpg;Mantoche;70100;70331;47.416667;5.533333
93AJ/316;Carnet n°29;Encloche ? — Placey. — Ruffey.;Papier;20,5 x 14,5 cm;fol. 31v-32r;;FRAN126_1047_L.jpg;;;;;
93AJ/316;Carnet n°29;Ruffey;Papier;20,5 x 14,5 cm;fol. 32v-33r;;FRAN126_1048_L.jpg;;;;;
93AJ/316;Carnet n°29;Avannes ?;Papier;20,5 x 14,5 cm;fol. 33v-34r;;FRAN126_1049_L.jpg;;;;;
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 34v-35r;;FRAN126_1050_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 35v-36r;;FRAN126_1051_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;[Esquisse];Papier;20,5 x 14,5 cm;fol. 36v-37r;;FRAN126_1052_L.jpg;;;;;
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 37v-38r;;FRAN126_1053_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 38v-39r;;FRAN126_1054_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Blanc;Papier;20,5 x 14,5 cm;fol. 39v-40r;Ne pas numériser des fol. 40v à 46r [blancs].;FRAN126_1055_L.jpg;;;;;
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 46v-47r;;FRAN126_1056_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;« champ de bataille de la combe d'Ain »;Papier;20,5 x 14,5 cm;fol. 47v-48r;;FRAN126_1057_L.jpg;;;;;
93AJ/316;Carnet n°29;« champ de bataille de la combe d'Ain »;Papier;20,5 x 14,5 cm;fol. 48v-49r;;FRAN126_1058_L.jpg;;;;;
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 49v-50r;;FRAN126_1059_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 50v-51r;;FRAN126_1060_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;Blanc;Papier;20,5 x 14,5 cm;fol. 51v-52r;;FRAN126_1061_L.jpg;;;;;
93AJ/316;Carnet n°29;[Notes de lecture];Papier;20,5 x 14,5 cm;fol. 52v-53r;;FRAN126_1062_L.jpg;;;;;
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 53v-54r;;FRAN126_1063_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;Alaise;Papier;20,5 x 14,5 cm;fol. 54v-55r;;FRAN126_1064_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°29;[Notes de voyage];Papier;20,5 x 14,5 cm;fol. 55v-56r;;FRAN126_1065_L.jpg;;;;;
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 56v-57r;;FRAN126_1066_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 57v-58r;;FRAN126_1067_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 58v-59r;;FRAN126_1068_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 59v-60r;;FRAN126_1069_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 60v-61r;;FRAN126_1070_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;Blanc;Papier;20,5 x 14,5 cm;fol. 61v-62r;;FRAN126_1071_L.jpg;;;;;
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 62v-63r;;FRAN126_1072_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 63v-64r;;FRAN126_1073_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;Besançon;Papier;20,5 x 14,5 cm;fol. 64v-65r;;FRAN126_1074_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°29;[Notes de voyage];Papier;20,5 x 14,5 cm;fol. 65v-66r;;FRAN126_1075_L.jpg;;;;;
93AJ/316;Carnet n°29;[Notes de voyage];Papier;20,5 x 14,5 cm;fol. 66v-contre-plat inf.;;FRAN126_1076_L.jpg;;;;;
93AJ/316;Carnet n°29;Second plat;Papier;10 x 14,5 cm;Second plat;;FRAN126_1077_L.jpg;;;;;
93AJ/316;Carnet n°30;Premier plat;Papier;9,5 x 14 cm;Premier plat;;FRAN126_1078_L.jpg;;;;;
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;Contre-plat sup.-fol. 1r;;FRAN126_1079_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 1v-2r;;FRAN126_1080_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 2v-3r;;FRAN126_1081_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 3v-4r;;FRAN126_1082_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 4v-5r;;FRAN126_1083_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 5v-6r;;FRAN126_1084_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 6v-7r;;FRAN126_1085_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 7v-8r;;FRAN126_1086_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 8v-9r;;FRAN126_1087_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 9v-10r;;FRAN126_1088_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 10v-11r;;FRAN126_1089_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 11v-12r;;FRAN126_1090_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 12v-13r;;FRAN126_1091_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 13v-14r;;FRAN126_1092_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 14v-15r;;FRAN126_1093_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 15v-16r;;FRAN126_1094_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 16v-17r;;FRAN126_1095_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 17v-18r;;FRAN126_1096_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 18v-19r;;FRAN126_1097_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 19v-20r;;FRAN126_1098_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 20v-21r;;FRAN126_1099_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 21v-22r;;FRAN126_1100_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 22v-23r;;FRAN126_1101_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 23v-24r;;FRAN126_1102_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 24v-25r;;FRAN126_1103_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 25v-26r;;FRAN126_1104_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 26v-27r;;FRAN126_1105_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 27v-28r;;FRAN126_1106_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 28v-29r;;FRAN126_1107_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 29v-30r;;FRAN126_1108_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 30v-31r;;FRAN126_1109_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 31v-32r;;FRAN126_1110_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 32v-33r;;FRAN126_1111_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 33v-34r;;FRAN126_1112_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 34v-35r;;FRAN126_1113_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 35v-36r;;FRAN126_1114_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 36v-37r;;FRAN126_1115_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 37v-38r;;FRAN126_1116_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 38v-39r;;FRAN126_1117_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 39v-40r;;FRAN126_1118_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 40v-41r;;FRAN126_1119_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 41v-42r;;FRAN126_1120_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 42v-43r;;FRAN126_1121_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 43v-44r;;FRAN126_1122_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 44v-45r;;FRAN126_1123_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Alaise. Fouilles.;Papier;19,5 x 14 cm;fol. 45v-contre-plat inf.;;FRAN126_1124_L.jpg;Alaise;25330;25010;47.016667;5.966667
93AJ/316;Carnet n°30;Second plat;Papier;9,5 x 14 cm;Second plat;;FRAN126_1125_L.jpg;;;;;
93AJ/316;Carnet n°31;Premier plat;Papier;9,5 x 14,5 cm;Premier plat;;FRAN126_1126_L.jpg;;;;;
93AJ/316;Carnet n°31;[Sommaire];Papier;19,5 x 14,5 cm;Contre-plat sup.-fol. 1r;;FRAN126_1127_L.jpg;;;;;
93AJ/316;Carnet n°31;Champlieu. — Orrouy.;Papier;19,5 x 14,5 cm;fol. 1v-2r;;FRAN126_1128_L.jpg;Champlieu;71240;71083;46.6;4.783333
93AJ/316;Carnet n°31;Morienval. — Tracy-au-Val.;Papier;19,5 x 14,5 cm;fol. 2v-3r;;FRAN126_1129_L.jpg;Morienval;60127;60430;49.3;2.933333
93AJ/316;Carnet n°31;Carlepont. — Caines.;Papier;19,5 x 14,5 cm;fol. 3v-4r;;FRAN126_1130_L.jpg;Carlepont;60170;60129;49.516667;3.016667
93AJ/316;Carnet n°31;Bethencourt;Papier;19,5 x 14,5 cm;fol. 4v-5r;;FRAN126_1131_L.jpg;;;;;
93AJ/316;Carnet n°31;Niederbronn;Papier;19,5 x 14,5 cm;fol. 5v-6r;;FRAN126_1132_L.jpg;;;;;
93AJ/316;Carnet n°31;Niederbronn;Papier;19,5 x 14,5 cm;fol. 6v-7r;;FRAN126_1133_L.jpg;;;;;
93AJ/316;Carnet n°31;Niederbronnn, Wasenbourg;Papier;19,5 x 14,5 cm;fol. 7v-8r;;FRAN126_1134_L.jpg;;;;;
93AJ/316;Carnet n°31;Niederbronnn, Wasenbourg;Papier;19,5 x 14,5 cm;fol. 8v-9r;;FRAN126_1135_L.jpg;;;;;
93AJ/316;Carnet n°31;Niederbronnn, Wasenbourg;Papier;19,5 x 14,5 cm;fol. 9v-10r;;FRAN126_1136_L.jpg;;;;;
93AJ/316;Carnet n°31;Niederbronnn, Wasenbourg;Papier;19,5 x 14,5 cm;fol. 10v-11r;;FRAN126_1137_L.jpg;;;;;
93AJ/316;Carnet n°31;Niederbronnn, Wasenbourg;Papier;19,5 x 14,5 cm;fol. 11v-12r;;FRAN126_1138_L.jpg;;;;;
93AJ/316;Carnet n°31;Windstein;Papier;19,5 x 14,5 cm;fol. 12v-13r;;FRAN126_1139_L.jpg;Windstein;67110;67536;49;7.683333
93AJ/316;Carnet n°31;Niederbronnn, Wasenbourg;Papier;19,5 x 14,5 cm;fol. 13v-14r;;FRAN126_1140_L.jpg;;;;;
93AJ/316;Carnet n°31;Ziegenburg;Papier;19,5 x 14,5 cm;fol. 14v-15r;;FRAN126_1141_L.jpg;;;;;
93AJ/316;Carnet n°31;Ziegenburg.— Andlau.;Papier;19,5 x 14,5 cm;fol. 15v-16r;;FRAN126_1142_L.jpg;;;;;
93AJ/316;Carnet n°31;Andlau;Papier;19,5 x 14,5 cm;fol. 16v-17r;;FRAN126_1143_L.jpg;;;;;
93AJ/316;Carnet n°31;Andlau;Papier;19,5 x 14,5 cm;fol. 17v-18r;;FRAN126_1144_L.jpg;;;;;
93AJ/316;Carnet n°31;Andlau;Papier;19,5 x 14,5 cm;fol. 18v-19r;;FRAN126_1145_L.jpg;;;;;
93AJ/316;Carnet n°31;Andlau;Papier;19,5 x 14,5 cm;fol. 19v-20r;;FRAN126_1146_L.jpg;;;;;
93AJ/316;Carnet n°31;Andlau;Papier;19,5 x 14,5 cm;fol. 20v-21r;;FRAN126_1147_L.jpg;;;;;
93AJ/316;Carnet n°31;Andlau;Papier;19,5 x 14,5 cm;fol. 21v-22r;;FRAN126_1148_L.jpg;;;;;
93AJ/316;Carnet n°31;Andlau;Papier;19,5 x 14,5 cm;fol. 22v-23r;;FRAN126_1149_L.jpg;;;;;
93AJ/316;Carnet n°31;Andlau;Papier;19,5 x 14,5 cm;fol. 23v-24r;;FRAN126_1150_L.jpg;;;;;
93AJ/316;Carnet n°31;Hohenbourg;Papier;19,5 x 14,5 cm;fol. 24v-25r;;FRAN126_1151_L.jpg;;;;;
93AJ/316;Carnet n°31;Hohenbourg;Papier;19,5 x 14,5 cm;fol. 25v-26r;;FRAN126_1152_L.jpg;;;;;
93AJ/316;Carnet n°31;Hohenbourg. — [A identifier];Papier;19,5 x 14,5 cm;fol. 26v-27r;;FRAN126_1153_L.jpg;;;;;
93AJ/316;Carnet n°31;Silberfelsen. — Andlau.;Papier;19,5 x 14,5 cm;fol. 27v-28r;;FRAN126_1154_L.jpg;;;;;
93AJ/316;Carnet n°31;Andlau;Papier;19,5 x 14,5 cm;fol. 28v-29r;;FRAN126_1155_L.jpg;;;;;
93AJ/316;Carnet n°31;Andlau;Papier;19,5 x 14,5 cm;fol. 29v-30r;;FRAN126_1156_L.jpg;;;;;
93AJ/316;Carnet n°31;Andlau;Papier;19,5 x 14,5 cm;fol. 30v-31r;;FRAN126_1157_L.jpg;;;;;
93AJ/316;Carnet n°31;Andlau;Papier;19,5 x 14,5 cm;fol. 31v-32r;;FRAN126_1158_L.jpg;;;;;
93AJ/316;Carnet n°31;Andlau. — Spesbourg.;Papier;19,5 x 14,5 cm;fol. 32v-33r;;FRAN126_1159_L.jpg;;;;;
93AJ/316;Carnet n°31;Lutzelbourg. — Rathsamhausem.;Papier;19,5 x 14,5 cm;fol. 33v-34r;;FRAN126_1160_L.jpg;Lutzelbourg;57820;57427;48.733333;7.25
93AJ/316;Carnet n°31;Lutzelbourg. — Rathsamhausem.;Papier;19,5 x 14,5 cm;fol. 34v-35r;;FRAN126_1161_L.jpg;Lutzelbourg;57820;57427;48.733333;7.25
93AJ/316;Carnet n°31;Rosheim. — Pays de Dabo.;Papier;19,5 x 14,5 cm;fol. 35v-36r;;FRAN126_1162_L.jpg;Rosheim;67190;67411;48.5;7.466667
93AJ/316;Carnet n°31;Pays de Dabo. — Obernai.;Papier;19,5 x 14,5 cm;fol. 36v-37r;;FRAN126_1163_L.jpg;;;;;
93AJ/316;Carnet n°31;Le mur Payen;Papier;19,5 x 14,5 cm;fol. 37v-38r;;FRAN126_1164_L.jpg;;;;;
93AJ/316;Carnet n°31;Le mur Payen;Papier;19,5 x 14,5 cm;fol. 38v-39r;;FRAN126_1165_L.jpg;;;;;
93AJ/316;Carnet n°31;Sélestat;Papier;19,5 x 14,5 cm;fol. 39v-40r;;FRAN126_1166_L.jpg;Sélestat;67600;67462;48.266667;7.45
93AJ/316;Carnet n°31;Sélestat;Papier;19,5 x 14,5 cm;fol. 40v-41r;;FRAN126_1167_L.jpg;Sélestat;67600;67462;48.266667;7.45
93AJ/316;Carnet n°31;Sélestat;Papier;19,5 x 14,5 cm;fol. 41v-42r;;FRAN126_1168_L.jpg;Sélestat;67600;67462;48.266667;7.45
93AJ/316;Carnet n°31;Sélestat. — Ribeauvillé.;Papier;19,5 x 14,5 cm;fol. 42v-43r;;FRAN126_1169_L.jpg;Sélestat;67600;67462;48.266667;7.45
93AJ/316;Carnet n°31;Ribeauvillé;Papier;19,5 x 14,5 cm;fol. 43v-44r;;FRAN126_1170_L.jpg;Ribeauvillé;68150;68269;48.2;7.316667
93AJ/316;Carnet n°31;Gérardmer. — Remiremont.;Papier;19,5 x 14,5 cm;fol. 44v-45r;;FRAN126_1171_L.jpg;Gérardmer;88400;88196;48.066667;6.883333
93AJ/316;Carnet n°31;Remiremont;Papier;19,5 x 14,5 cm;fol. 45v-46r;;FRAN126_1172_L.jpg;Remiremont;88200;88383;48.016667;6.583333
93AJ/316;Carnet n°31;Remiremont;Papier;19,5 x 14,5 cm;fol. 46v-47r;;FRAN126_1173_L.jpg;Remiremont;88200;88383;48.016667;6.583333
93AJ/316;Carnet n°31;Thann;Papier;19,5 x 14,5 cm;fol. 47v-48r;;FRAN126_1174_L.jpg;Thann;68800;68334;47.816667;7.083333
93AJ/316;Carnet n°31;Thann;Papier;19,5 x 14,5 cm;fol. 48v-49r;;FRAN126_1175_L.jpg;Thann;68800;68334;47.816667;7.083333
93AJ/316;Carnet n°31;Thann;Papier;19,5 x 14,5 cm;fol. 49v-50r;;FRAN126_1176_L.jpg;Thann;68800;68334;47.816667;7.083333
93AJ/316;Carnet n°31;Colmar;Papier;19,5 x 14,5 cm;fol. 50v-51r;;FRAN126_1177_L.jpg;Colmar;68000;68066;48.083333;7.366667
93AJ/316;Carnet n°31;Colmar;Papier;19,5 x 14,5 cm;fol. 51v-52r;;FRAN126_1178_L.jpg;Colmar;68000;68066;48.083333;7.366667
93AJ/316;Carnet n°31;Colmar. — Mandeure.;Papier;19,5 x 14,5 cm;fol. 52v-53r;;FRAN126_1179_L.jpg;Colmar;68000;68066;48.083333;7.366667
93AJ/316;Carnet n°31;Montbéliard;Papier;19,5 x 14,5 cm;fol. 53v-54r;;FRAN126_1180_L.jpg;Montbéliard;25200;25388;47.516667;44414
93AJ/316;Carnet n°31;Fôret de Chailluz;Papier;19,5 x 14,5 cm;fol. 54v-55r;;FRAN126_1181_L.jpg;;;;;
